site,Date,Tmax,Tmin,Prec,LW,RHmax,RHmin,chillState,ChillRate,antiChillState,forcingRate,forcingState,cycleCompletion,bbchCode,bbchPhase,plantSusceptibility,Rule310,Epi,Ipi,Dmcast,Magarey,UCSC,misfits,laore,pressureRule310,pressureEpi,pressureIpi,pressureDmcast,pressureMagarey,pressureUCSC,pressureMisfits,pressureLaore
..\..\..\files\weather\hourly\Bergamo.csv,3/13/2020 12:00:00 AM,13.7,4.9,0,9,95,69.5,-90.23212,-3.6221592,0.7778409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/14/2020 12:00:00 AM,16.2,8.6,3.4,12,91.5,56.7,-87.70317,-1.2710524,2.5289478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/15/2020 12:00:00 AM,9.6,5.7,14.400001,18,96.7,77.6,-87.70317,-1.9500003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/16/2020 12:00:00 AM,9.7,5,0.4,6,93.2,56.2,-87.70317,-2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/17/2020 12:00:00 AM,12.9,3.3,0,4,83.1,48.3,-87.26515,-4.3619785,0.43802077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/18/2020 12:00:00 AM,14.9,3,0,12,86.7,47.9,-86.25633,-4.9411764,1.0088234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/19/2020 12:00:00 AM,16.6,4.1,0,9,84.6,45.4,-84.51393,-4.5076003,1.7424002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/20/2020 12:00:00 AM,17.3,5.5,0,8,83.3,43.2,-82.25588,-3.6419492,2.2580504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/21/2020 12:00:00 AM,15.5,7.3,2.1000001,14,90.4,53.9,-80.41137,-2.2554872,1.8445122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
..\..\..\files\weather\hourly\Bergamo.csv,3/22/2020 12:00:00 AM,15.4,6.8,0.90000004,11,91.1,55.8,-78.71602,-2.6046515,1.6953487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
